age_days,ufc_draws,avg_takedowns_att_per_min,avg_sig_strikes_per_min,non_ufc_wins,avg_fight_duration_mins,id,avg_sig_strikes_att_per_min,non_ufc_losses,height_inches,avg_takedowns_per_min,ufc_wins,result,weight_lbs,ufc_losses,reach_inches,avg_knockdowns_per_min,elo,avg_submission_att_per_min,is_orthodox,non_ufc_draws
2035,0,0.9169750603378923,-0.8924644676857056,4,-4.6416666666666675,2221,-1.6541163850898357,1,-4,0.24591043175113975,-1,1,0,0,-2,0.0,-91.95463685379059,0.09654062751407885,-1,0
-197,0,-0.7164179104477613,-4.63729545045855,-2,-2.8166666666666664,2222,-4.416112210034168,-4,3,-0.7164179104477613,0,1,0,-1,0,-0.17910447761194032,50.975956311560594,0.3614457831325301,-1,0
4561,0,-0.013866176026348986,17.70316345740823,2,-0.7749999999999986,2223,50.69075320596569,-1,-1,0.30750790577564546,2,1,0,1,1,0.07387646213831316,9.311107011212243,0.2995065342940502,0,0
834,0,-1.6173512267859562,-9.809461840856715,-7,6.803333333333333,2224,-28.93498712213637,0,0,-0.8866748000542226,0,1,0,-2,-3,-0.12200081333875558,114.13939600491676,0.3446658533279111,-1,0
2917,0,-5.549967846068536,0.9868966674909885,-2,-2.8589015151515174,2225,26.09249123014841,0,0,-1.8082106209133815,-2,1,0,-1,-3,0.20100670105368307,116.88430150257386,-0.5296950240770465,0,0
371,0,-0.07181908961674832,-31.13563595547035,7,0.7618589743589741,2226,-81.60691662852128,1,-1,0.15840686707727725,-4,0,0,-1,-3,-0.41736045961800217,9.370423946775873,0.17995259396230176,0,0
-180,1,4.034002481932988,29.961929094581116,6,4.026388888888889,2227,53.410180791785294,1,-1,2.238163369589021,6,1,0,1,2,0.03845049516996375,247.37918626631063,0.24868481884322458,0,0
1563,0,2.602725283265674,39.2367296405868,-6,4.8654761904761905,2228,59.63005495631064,-5,1,1.579318531351122,6,1,0,-1,4,0.06579356707865353,607.0138704879539,0.42946141710895913,1,0
990,0,1.6119402985074627,-0.45713293995140614,6,-3.9722222222222223,2229,-2.472058313085734,-3,2,0.35820895522388063,0,1,0,0,1,-0.20930232558139536,-55.50992553334413,0.25355779243318294,-1,2
866,0,-0.19544900061873233,7.255495818479922,-1,2.1916666666666664,2230,11.186733946469502,-1,-1,-0.5499541704857929,2,1,0,0,-5,0.17725258493353027,95.89828994541745,0.0,-1,0
4061,0,0.4395710091939924,4.2177061886319045,-2,-0.06777777777777594,2231,8.255986121571482,-8,1,0.0017779404803819898,2,1,0,-1,2,0.0007111761921527737,107.4815736920475,-0.6502890173410405,0,0
1788,0,0.37012108480015216,-4.144757864393183,-1,-0.5749999999999993,2232,-8.954972227321246,-2,0,0.17567834003005023,1,0,0,0,1,0.07532956685499058,1.803409784983728,0.15691393528999842,0,0
-188,0,0.4860923575479341,15.554955441533892,-3,12.343323333333334,2233,36.78098838779368,0,5,0.24304617877396706,3,0,10,2,3,0.08101539292465568,91.1006905658694,0.4050769646232784,0,0
-144,0,0.7476471985102048,-0.5999175113421904,-2,-6.824999999999999,2234,0.9987263114958047,1,4,0.6019626846763116,2,1,0,0,7,0.0,170.9131570896634,0.16749969606451842,1,0
-330,0,1.5955996327372737,1.216547179053304,7,2.083333333333332,2235,19.0995277747738,0,-2,0.5843124532174719,0,1,0,2,3,0.09084027252081757,-53.37999248813844,-0.13324936333352416,0,0
1852,0,-0.3333333333333333,0.666666666666667,2,0.0,2236,4.666666666666668,-4,-3,-0.06666666666666667,0,1,0,0,0,0.0,14.841793869684125,-0.06666666666666667,1,0
4391,0,-1.9285500747384157,24.45142002989536,4,-11.283333333333333,2237,33.218834080717485,-1,2,-0.4,1,1,0,1,2,0.5381165919282511,52.3635454582643,1.0762331838565022,0,0
-165,0,0.0,9.242618741976894,0,8.655545555555555,2238,19.871630295250323,2,6,0.0,2,1,20,1,6,0.0,74.72485155014965,0.0,0,0
1246,0,-0.3457553200668294,14.452070374698994,3,-3.2333333333333325,2239,41.08166194730525,1,0,-0.3845037611088016,1,0,0,-1,1,0.4841201986053698,138.17066438980646,-0.24896265560165978,1,-1
-3079,1,0.959921142880612,-18.19204994284228,-4,-0.5907407407407401,2240,-39.275363310903785,1,-7,-0.2850356294536817,-3,0,-1,-1,-4,0.3374427567134652,-22.569344914648582,-0.997624703087886,0,0
468,0,0.8861118056982292,18.424723864057466,24,-0.03154761904761827,2241,6.253808301230748,5,1,0.2530311017395888,-1,1,25,2,3,0.0025147480483418416,-1.2977415424124956,0.0,0,0
-604,0,-0.3760595941433342,-2.7372206524531206,-7,-2.950000000000001,2242,-8.33855638325199,-3,3,-0.23169791934240944,-2,1,0,0,4,0.0,-147.74132861766475,0.11764705882352941,0,1
-3982,0,1.6188582788980403,11.843226356148822,-8,11.736656666666667,2243,24.6236864527123,1,0,0.5964214711729623,4,0.5,0,1,-3,0.08520306731042318,317.26082004237924,0.17040613462084636,0,0
-1628,0,-6.465090709180869,-16.637484940287514,13,1.7825396825396833,2244,-7.65232826079329,3,0,-3.463441451346894,-2,1,0,1,-1,0.09574468085106383,5.949505574927571,-0.019703367527165977,-1,0
1083,0,-0.24564811057823432,39.442585657556016,9,3.88888888888889,2245,101.63146796863046,4,-5,0.2408588704044912,5,1,0,2,-4,0.4817177408089824,145.14805073826642,0.621403912543153,0,0
-3301,0,1.7412812206024424,5.146101841094765,1,5.670959595959596,2246,-2.1531565959513443,1,-1,0.7825055987353444,5,1,-15,0,-5,-0.08218528636724026,179.58316634952075,-0.07980539628778566,-1,0
1723,0,-2.6883069043917414,-9.808146917390133,-17,-2.1658730158730144,2247,-18.662773085770446,-6,0,-1.6082121319024723,-2,1,0,-6,2,0.018331287496953452,56.48189963876598,-0.7646791078743742,0,-2
-1161,0,7.890836378940715,-9.312022737719495,-3,1.6828282828282841,2248,-5.1971151602068915,-6,1,1.342977037860519,5,1,0,2,-3,-0.1023964767914169,133.4908198425121,0.06822248191058322,-1,0
611,0,0.4482911560832816,-5.605388212335104,-2,-3.158333333333333,2249,-9.816785573986543,-2,-1,0.3906580664782736,2,0,0,-1,0,0.02881654480250402,232.86086073992442,0.36184152167576955,1,0
-2858,0,0.5567287537417065,10.221088603584807,12,-1.0220085470085465,2250,12.709737449809793,2,-2,-0.03223215417935199,0,1,0,7,-3,0.5203468979319547,-50.68705683505959,0.1734489659773182,0,0
1057,0,-0.5141388174807198,-21.079691516709513,9,-9.72499,2251,-59.74293059125964,-3,-1,0.0,-2,1,10,-2,2,-0.10282776349614396,-0.8950993496855517,0.0,0,-1
980,0,2.9186155285313378,-17.5509323724449,6,4.8143939393939394,2252,-41.08992472748247,-1,1,1.010289990645463,-3,1,0,-2,-2,-1.841853624692654,-143.11225236518544,0.18499964340588237,1,0
-1846,0,-1.9037193483984636,-0.7202781911177283,6,-1.1649999999999991,2253,-13.71866394306754,3,0,-0.8303243963014519,0,0,-9,0,-3,-0.06853442988421149,139.06876706072308,0.199203187250996,0,1
-2971,0,0.0,1.25,-4,0.7999900000000001,2254,15.0,-1,0,0.0,0,0,10,1,4,0.0,-131.9152837504422,0.0,0,0
1822,0,-2.3643200455558433,-4.847553193861984,-7,0.1672619047619044,2255,-28.19999203204819,-6,-1,-0.2545589042909835,-1,0,0,-2,3,0.0,95.30787573352859,-0.0859242573109611,0,0
622,0,-0.9460105112279025,2.40991372363953,0,-4.158333333333333,2256,17.430113340666804,-1,-2,-0.34400382226469184,2,1,0,1,0,0.26775753068055036,9.957136669773945,0.6693938267013759,-1,0
1539,0,0.44748290863890616,11.634555624611561,-1,8.938878888888889,2257,32.10689869484152,1,0,0.22374145431945308,1,1,20,2,1,0.11187072715972654,-109.21842138202192,0.11187072715972654,0,0
-1468,0,2.4038155802861687,19.764705882352942,-3,7.4880852380952385,2258,44.73767885532591,0,-2,1.2019077901430844,5,1,0,2,-2,0.40063593004769477,326.56251849534533,0.40063593004769477,0,0
-2132,0,1.891695523783221,-4.071041617981347,-4,-5.258333333333333,2259,-8.094325593252748,-1,0,0.9726583246584946,1,1,10,0,0,0.13129102844638948,-16.06197806567809,-0.07766990291262135,0,0
-1476,0,2.065111712214703,-1.4433545430917505,15,-0.11666666666666536,2260,-8.549907107033881,5,-1,0.5363726500004813,-1,0,0,2,2,0.0006738349874377825,-122.54921712314183,-0.15065025076287747,0,0
-660,0,1.490482182486401,4.65430671029775,10,3.2243055555555546,2261,3.1869827408537645,7,0,0.9045226130653267,3,0,0,-2,2,-0.04024839347030565,119.10313066683989,0.34789331271743335,0,0
2812,0,1.0627705103824057,37.21833493788087,5,2.3301282051282044,2262,95.33510683419757,0,1,0.16004509808575168,3,1,0,6,-1,0.09283503927636277,-152.77860539914172,0.3713401571054511,0,0
739,0,-3.6792537700585406,-36.69070001414412,7,3.864529914529914,2263,-91.76483983404896,1,1,-2.0483945170781537,-5,0,0,-5,-1,-0.2013232251999294,-86.20019927195517,-0.769335965906166,0,0
251,0,-2.997726182878735,-10.17941475421685,14,0.9729847494553372,2264,0.4347024828856405,0,-2,-1.045689166783369,0,0,-10,-8,-1,-0.25566884394687495,64.3812607762793,-0.09437135342147135,0,0
24,0,-0.791015625,16.377404875785267,12,-4.081944444444445,2265,25.147042092018843,0,-1,-0.3515625,1,0,0,0,5,-0.07743343089663052,9.68220577496686,0.0,-1,0
-1402,0,-0.28708133971291866,0.8845208845208843,-9,-6.749999999999999,2266,4.359239622397515,-2,0,0.0,1,1,0,-1,1,0.27027027027027023,220.20584463123862,0.0,-1,-3
-1860,0,0.5013927576601671,3.3998142989786446,-7,-3.033333333333333,2267,5.119777158774372,-1,-1,0.08356545961002786,1,0.5,0,1,5,0.0,79.55558010939922,0.1671309192200557,-1,0
-777,0,0.0,4.8,-6,0.8333233333333334,2268,9.6,-1,-1,0.0,1,0,0,0,-1,1.2,110.03037990910002,0.0,-1,0
-211,0,0.8502521617014513,10.9854991565169,6,4.598888888888888,2269,38.510216302629374,0,-2,0.6253256904637833,1,1,-15,1,3,-0.08773637399422365,76.75668455790606,0.11246323561883398,1,0
-1516,0,1.0837131346401914,3.2785675433013637,6,-0.7805555555555532,2270,41.401087272357984,0,3,0.10490660054956813,1,0,0,2,1,0.09360556364926967,-3.7967393580488533,0.8367995543932778,1,0
-3160,0,-0.79507320983917,-35.233926822960214,2,4.630952380952381,2271,-58.16156761700643,1,4,-1.020808252110049,-3,0,0,-2,5,-0.0994789199431549,34.79045495059472,-0.3979156797726196,-1,0
803,0,2.626233914874414,3.4582911584270697,2,-0.9595833333333328,2272,2.4693844098415596,0,-5,0.9771544899344039,1,1,0,2,-4,0.010244304191334944,5.118063695763567,0.3462067716941378,-1,0
3362,0,-8.406387961154433,-24.76991089146494,-12,0.04388888888889042,2273,-91.0444091419922,-3,1,-3.1912133529360895,-6,1,-10,-7,-1,-0.0002649826886362422,130.13806284607017,-0.389967308180066,-1,0
863,0,4.096841662479698,47.72332653150106,-11,-3.790476190476191,2274,94.09137116228479,-4,-1,1.4897606045380722,7,1,0,2,1,0.8239316856682456,160.4574374910801,0.9368045693016773,-1,0
-2719,0,0.9122653053656851,14.09515098327627,-8,1.1309523809523796,2275,35.13262796188029,4,2,0.09822462290232348,3,1,0,5,3,-0.048926904235112756,-83.20561240176607,0.3530153393570078,1,-1
3484,0,-3.399236535657587,44.99352617715577,-5,0.2992877492877497,2276,105.59268247757689,-2,3,-0.8530383603616291,3,1,0,1,-2,0.26970696022642277,161.11242343332015,-0.20133281646583134,0,0
2126,0,-2.6414057445502133,-25.355480756186147,-7,5.229807692307693,2277,-51.2734508294366,-3,2,-0.3995724050404357,-5,1,0,-4,1,-0.21779597915115415,70.44861072972412,-0.5281692382713815,0,0
2058,0,-1.676728139208997,-38.97053693378349,-1,-8.889705882352938,2278,-142.91850207240714,1,2,-0.3827744830807619,-5,0,0,-6,2,0.1787118555878127,111.78276220725343,0.9266409266409266,-1,0
-1812,0,2.1946139582662285,7.959156358001583,2,4.460000000000003,2279,22.418549938626803,2,-1,0.6371059710457817,2,1,0,1,-1,0.0380644374994559,140.5565567986746,0.11980830670926516,0,0
202,0,2.9971181556195963,7.146974063400576,-2,8.674990000000001,2280,15.216138328530258,0,-4,1.1527377521613833,3,1,0,1,-3,0.0,193.9349957123602,0.11527377521613832,1,0
-55,0,0.8666666666666667,5.2,-2,0.0,2281,9.866666666666667,1,-3,0.26666666666666666,1,1,0,1,-1,0.0,-14.841793869684011,0.06666666666666667,0,0
756,0,2.2131147540983607,-6.69680111265647,-14,7.406666666666666,2282,-9.086618481953536,-5,-1,0.7377049180327869,0,1,-20,-1,0,-0.41724617524339364,-79.22762304023354,0.0,1,0
-593,0,0.3095727653211162,1.2509175896204994,-7,-0.020833333333333925,2283,7.985239340796195,-2,1,0.4629974635532784,2,0,-10,-1,4,0.07714561234329798,133.01185889134365,-0.23094167905593177,0,0
-1018,0,-0.3859694485081482,-11.074881774572177,-3,0.5866666666666678,2284,-24.647484775286635,0,3,-0.15438777940325926,-3,0,0,0,1,0.0,-27.726570292134966,0.13714285714285715,0,0
-2482,0,1.7830609212481425,9.985141158989599,-2,5.608323333333334,2285,16.40416047548291,1,2,1.0698365527488856,2,1,0,0,2,0.0,171.98700003942304,0.17830609212481427,1,0
12,0,1.1114261608044371,-2.1057690977745187,-7,-4.156944444444445,2286,-4.827770785211413,1,2,0.5748350599593356,0,1,0,-1,-1,0.1226158038147139,-93.78336255696627,-0.16243654822335024,0,-1
-969,0,-0.19047619047619047,-2.057142857142857,-3,7.0,2287,12.571428571428577,3,1,-0.2476190476190476,1,0,-10,0,3,-0.03809523809523809,85.9410990837182,0.11428571428571428,1,0
727,0,3.3872209391839876,13.625866050808314,-6,12.59,2288,24.52078521939954,0,-1,1.077752117013087,3,1,0,1,-2,0.07698229407236336,181.2374361798627,0.15396458814472672,-1,0
-765,0,-1.0584677419354838,-24.49783452807646,-5,-5.938333333333334,2289,-46.516950418160086,-3,-2,0.0,-1,1,0,-2,-2,1.1790621266427719,45.96327849701402,-0.30241935483870963,0,0
1124,0,-0.011635433262350503,54.66093671548552,-1,-3.09546783625731,2290,110.71006564146758,3,2,0.49067020132577455,9,1,0,-2,2,0.7378437531496161,287.5713328592774,0.5408402921549247,0,0
2353,0,1.8899071707729256,10.91525208025962,4,4.483766233766234,2291,36.969925579757216,0,0,0.8525283496878315,2,0,0,2,1,-0.7016930642227902,-77.79194408630246,0.22209758833426807,0,0
562,0,0.0,-3.353339787028073,-1,8.108333333333333,2292,-8.358180058083251,1,-1,0.0,0,1,15,1,1,-2.0,-100.0,0.23233301064859635,1,1
1269,0,0.26666666666666666,0.1333333333333333,-8,0.0,2293,3.133333333333333,1,1,0.13333333333333333,1,1,-10,0,4,0.0,133.33743567088095,-0.13333333333333333,1,0
-1591,0,1.6412289619338079,6.0741895402688355,-6,-2.7041666666666675,2294,16.550638201739524,0,2,0.5692985428668248,3,1,0,0,0,0.0,253.40590971054917,0.3253134530667571,0,0
3053,1,0.5076792099438105,19.059407457857994,-1,2.2354166666666675,2295,39.67265452068789,3,0,0.43556955559339344,3,1,0,2,1,0.08172995062148816,36.1314750119102,0.02691980248595266,0,0
-25,0,0.7581351776886065,-4.41728347993484,2,2.8180555555555564,2296,-13.463635280706992,3,1,0.5444733526034987,1,0,0,0,6,0.07274931797514399,-35.66279315386828,0.1079774447526349,0,0
597,0,2.2745098039215685,16.83921568627451,-8,-12.63888888888889,2297,51.60392156862745,0,3,0.22352941176470587,1,1,0,1,4,0.8470588235294118,58.47195454999928,-0.2,1,0
20,0,0.17460894870862131,45.43801786508225,-4,6.9541666666666675,2298,91.34432723010387,-2,-5,0.0,4,1,0,3,-7,0.26191342306293197,97.83661406368424,0.0,0,0
-2418,0,1.7320713691803886,21.01551959584149,7,-1.3446969696969706,2299,45.1282345907308,5,0,1.3594040909558676,4,0,0,5,-3,0.03361884625170386,-17.18179938845151,0.843681519357195,0,1
816,0,-1.3212221304706855,-2.2525618075914853,3,-5.487777777777777,2300,-7.59299541673364,1,0,-0.24772914946325353,0,1,0,-2,0,0.15100671140939595,90.87083395602963,0.1368606565099562,0,0
-2418,0,0.14331210191082802,30.955414012738853,0,6.977767777777778,2301,57.611464968152866,2,1,0.14331210191082802,4,1,0,2,1,0.4299363057324841,175.7767162926491,0.0,-1,0
-3154,0,1.6714246261099766,4.7205061666040535,5,5.086458333333333,2302,48.181945297979965,2,-3,0.19806778910388312,2,0,3,6,-7,0.5883116915429074,-39.98631526914505,0.09792920534530246,0,0
289,0,3.5840182648401826,39.45045662100456,-14,-3.3200000000000003,2303,86.01278538812785,-1,-1,2.13972602739726,9,0,15,3,1,0.3424657534246575,513.8361890096733,0.5136986301369864,-1,0
315,0,0.7208237986270023,14.244851258581235,1,6.325000000000001,2304,38.86727688787185,1,1,0.24027459954233404,2,1,0,1,-1,0.18306636155606407,17.37633252287526,0.0,0,0
714,0,-1.2308978153683463,-7.523162166307717,0,-1.6704761904761902,2305,-29.49821548765192,0,2,-0.587172749081951,-1,0,15,-1,-4,0.0,61.92433816677317,-0.20033678949120198,0,0
-1257,0,1.2523813232084757,7.525684102162803,-19,0.23749999999999893,2306,25.44398501024705,-8,-3,0.8008083678225544,4,1,-20,2,2,0.23065833733781838,85.26560078655598,0.11532916866890919,-1,0
1268,0,0.0,0.0,-4,0.0,2307,0.0,-3,1,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0
-3214,0,1.1637894450951436,16.46830718277477,1,-1.1312499999999996,2308,38.43541764507289,-1,0,0.10165994277620286,4,0,0,3,0,-0.06752181727992698,78.95377304925023,0.2640140777330776,1,-1
-1022,1,4.259974248596955,23.599582920976435,-13,-0.5805555555555575,2309,80.3784828595815,-1,3,1.6973383586729323,6,1,10,4,0,0.352457411396123,94.14647240195859,0.352457411396123,1,0
1095,0,-0.2,1.9333333333333333,-3,0.0,2310,8.200000000000001,1,-3,0.0,0,1,0,0,-1,0.0,-14.75969629031988,-0.13333333333333333,0,0
2344,-1,-6.1348656413723175,3.053775424909446,-3,-8.040151515151514,2311,-20.37062243923829,1,3,-2.565489268210242,-5,1,0,-3,2,2.162162162162162,-99.7561149128328,-1.0038871049518336,0,0
-742,0,2.3363980530016226,56.59275283937263,-7,11.55624,2312,145.37587885343427,2,-2,1.0383991346673878,9,0,0,7,-3,0.5191995673336939,250.4345179197585,0.0,0,0
-307,0,0.0,0.0,2,0.0,2313,0.0,-1,2,0.0,0,1,0,0,3,0.0,0.0,0.0,0,0
-689,0,0.0,0.0,3,0.0,2314,0.0,3,0,0.0,0,1,-20,0,-2,0.0,0.0,0.0,1,0
-477,0,-1.7333333333333334,16.838991311718583,-5,0.7300000000000004,2315,34.17308751854207,0,2,-1.0666666666666667,3,1,0,-1,2,0.06357279084551812,302.48421267647905,-0.2,0,0
1803,0,4.405406572759294,12.278489154022715,-20,1.0761574074074076,2316,32.593030335183144,-4,1,1.692886127459388,9,1,0,1,1,-0.0107331872369575,13.32585838720047,2.5554289720445182,0,0
572,0,-0.2541139244428524,0.4267983585202906,25,6.488690476190476,2317,-1.3398218714405488,2,2,0.23539257814194514,0,1,0,1,0,-0.8433808483292081,35.85877126181299,0.2525429673798667,0,2
-873,0,2.8697691315607363,6.705202650159556,0,4.367436974789916,2318,34.9503349287216,-4,0,-0.30754208940699956,3,0,15,0,1,0.2866980535450776,124.55813770654595,-0.5615797911042144,-1,0
3468,0,1.4289592760180998,7.7701357466063365,-4,-10.088888888888889,2319,11.041025641025644,-2,2,0.7478129713423832,2,1,0,0,-3,0.0,136.90621725253936,0.20361990950226247,1,0
1299,0,-0.17401495779372533,21.44721466083753,-11,1.7349999999999994,2320,69.0243751546647,-3,1,-0.054029530644229884,0,1,0,2,1,0.29671560944760655,-91.57317953298434,0.28478924358657104,0,0
-2964,0,6.456353894376386,29.875561865425425,-1,-0.9605555555555565,2321,55.735426927541425,0,0,3.273680155731253,5,0,0,2,-2,0.2730192512583596,187.94449457548922,0.012728530589055292,0,0
-2606,0,-0.6367687547898158,-3.834407198206126,2,0.17777777777777803,2322,-14.550481110385741,-2,0,-0.26124719707076155,-1,0,0,1,-1,0.0,-88.94002087187596,0.11427436064829272,0,0
11,-1,6.158481110399681,22.841076295319645,-7,2.1065151515151523,2323,26.743383747414967,0,-5,2.3406721537719246,1,1,-15,-1,-2,0.08977771217542063,192.74336942726495,0.1822171956632409,0,0
1789,-1,-6.1047629784863515,-31.955734963235557,13,-0.3802083333333357,2324,-85.4410527001184,1,1,-1.637470548657115,-4,1,0,-3,2,0.003300841398037463,-129.7242186795745,-0.20968934108573867,0,0
1436,0,1.5505317282720281,-27.144956440018486,-6,5.321848739495799,2325,-29.211069293204368,-4,-3,0.41649174937972805,-8,1,50,-2,-5,-1.6207176699111037,196.04892616145025,-0.0720922865633915,1,0
-651,0,-0.039684133196958626,-4.16877650732663,6,9.134920634920636,2326,-3.8849932699545136,0,-2,-0.38019233743296177,0,0,0,1,-4,-0.2571048285002107,129.50932381631105,0.23361949169016188,0,0
-20,0,0.0,-2.4742268041237114,0,-6.466656666666667,2327,-7.886597938144329,-1,-4,0.0,0,0,20,-1,-6,0.0,71.98700003942304,0.0,0,0
-861,0,4.545605582322645,10.925402890845655,7,12.539573333333333,2328,28.071108157501246,6,-1,1.5949493271307527,6,1,0,2,-2,0.0,203.7335567153841,1.0367170626349893,1,0
-2477,0,-1.2762322015334067,4.388608981380065,-4,4.666666666666668,2329,-0.09069003285870814,-3,-1,-0.5467688937568456,0,1,0,-1,-4,0.0,0.29431595490154905,0.07228915662650602,0,-1
-2520,0,-0.06666666666666667,6.4,-1,0.0,2330,16.2,1,4,-0.06666666666666667,0,1,0,1,3,0.0,-115.42054176023157,-0.13333333333333333,0,0
146,0,0.0,-19.709153122326775,-15,-6.494434444444445,2331,-38.49443969204448,-4,-1,0.0,-3,0,-20,-3,-2,-0.30795551753635586,-65.92778733211412,0.0,1,0
-1981,0,0.8014842300556587,12.623376623376624,1,14.972212222222222,2332,23.777365491651206,0,-2,0.20037105751391468,1,0,0,2,-1,0.0,-63.47718356000371,0.0,0,0
1077,0,1.6751707945578136,11.910951015539824,-7,9.106666666666667,2333,27.404982177216226,-5,4,0.6206361520558572,2,1,0,1,3,-0.45105484222649805,133.51970462734766,0.09200179082237703,1,0
-1526,0,1.046214454016182,22.51719083654057,-14,-5.066666666666668,2334,44.34464666397147,1,2,0.47979397710738025,3,0,0,3,3,0.15993132570246008,144.78870194570152,0.08662649980142159,0,-1
-1898,0,0.5169181157364068,-8.669914421569903,33,-8.298333333333332,2335,-10.580379281904952,6,2,0.08427897454393085,-1,0,-7,-2,6,0.17418008332427248,139.55327813700796,0.2640811921046141,1,0
