nickname,id,name,url
"""Galeto""",1183,Wagner Campos,http://www.fightmetric.com/fighter-details/db6d5f691aea3fd3
"""The King""",1184,Spencer Fisher,http://www.fightmetric.com/fighter-details/f34312c2ccfa0e00
"""Beicao""",1185,Luis Ramos,
"""Golden Boy""",1186,Ricardo Funch,
"""Ta Danado""",1187,Carlos Eduardo Rocha,
"""Trekko""",1188,Bernardo Magalhaes,
"""Hitman""",1189,Jake Hecht,
"""Thrilling""",1190,Pat Schilling,
"""BadBoy""",1191,Chris Tickle,
"""The So Cal Kid""",1192,Chris Saunders,
"""Mayhem""",1193,Jason Miller,
,1194,Jorge Lopez,
"""The Athlete""",1195,Jason MacDonald,http://www.fightmetric.com/fighter-details/2be6596a9db33bf5
"""Prince of Persia""",1196,Kamal Shalorus,
"""Big Frog""",1197,Jeff Curran,
"""Extremo""",1198,Alex Soto,
"""The Ninja of Love""",1199,Nick Denis,http://www.fightmetric.com/fighter-details/e4aaaa34535e32b6
"""The Master of Disaster""",1200,Mike Massenzio,
,1201,Miguel Torres,
"""The Filipino Phenom""",1202,Eddie Yagin,http://www.fightmetric.com/fighter-details/cc84b68f862b466f
"""Little Lee""",1203,Eric Wisely,
,1204,Aaron Rosa,
"""Da Menace""",1205,Mackens Semerzier,
"""The Robot""",1206,Steve Cantwell,
"""C-Murder""",1207,Chris Cope,
"""The Viking""",1208,Jon Olav Einemo,
,1209,Dustin Jacoby,
,1210,Christian Morecraft,http://www.fightmetric.com/fighter-details/80779d7441af1b52
"""El Conquistador""",1211,Jorge Rivera,
"""Red""",1212,Eric Schafer,
"""Ninja""",1213,Daniel Roberts,
,1214,Joseph Sandoval,
,1215,Junior Assuncao,
"""The Prince""",1216,Claude Patrick,http://www.fightmetric.com/fighter-details/56116a79e4deed06
"""The Polish Experiment""",1217,Krzysztof Soszynski,http://www.fightmetric.com/fighter-details/59583ff832fe9d68
"""Superman""",1218,Dennis Hallman,
"""The Raging Bull""",1219,Rich Attonito,
"""Bigfish""",1220,Stephen Bass,http://www.fightmetric.com/fighter-details/1cecc8fe6748a532
"""The Beast""",1221,Dustin Neace,http://www.fightmetric.com/fighter-details/e503aa5c252a1b4d
"""Hitman""",1222,Jason Brilz,
,1223,Nick Pace,
,1224,Shamar Bailey,
"""Bushwacker""",1225,Clay Harvison,
"""Apache Kid""",1226,Cole Escovedo,
"""The Gentleman""",1227,Paul Bradley,
"""Luke Duke""",1228,Matt Lucas,
,1229,Edward Faaloloto,
"""The Bear""",1230,Rob Broughton,
,1231,Tyson Griffin,
"""Fire""",1232,Eliot Marshall,
,1233,Danny Downes,
"""KenFlo""",1234,Kenny Florian,http://www.fightmetric.com/fighter-details/cb139171ed1b69fe
,1235,Matt Hughes,http://www.fightmetric.com/fighter-details/621a6c59f88a44fe
,1236,Ricardo Romero,
"""Eagle Eye""",1237,Donny Walker,
,1238,Mike Lullo,
"""The Barn Owl""",1239,Ian Loveland,
"""Lights Out""",1240,Chris Lytle,
"""The Spider""",1241,TJ O'Brien,
,1242,Jason Reinhardt,
,1243,Andre Winner,
"""Daddy""",1244,Joe Stevenson,
"""Showtime""",1245,Javier Vazquez,
,1246,Curt Warburton,
"""The Engineer""",1247,Shane Carwin,http://www.fightmetric.com/fighter-details/68dd7b3783c19f9c
"""Water""",1248,Jesse Bongfeldt,
,1249,Tim Credeur,http://www.fightmetric.com/fighter-details/89b8d1bf1ff09d1d
"""Cold Steel""",1250,Chuck O'Neil,
"""The Kid""",1251,Ryan McGillivray,
"""Da Spyder""",1252,Kendall Grove,
"""The Natural""",1253,Randy Couture,
,1254,Charlie Valencia,
,1255,Ryan Jensen,
,1256,Kyle Watson,
,1257,Jon Madsen,
"""Savage""",1258,Kris McCray,
,1259,Sean McCorkle,
,1260,Mario Miranda,
,1261,Waylon Lowe,
"""Big Dog""",1262,Ricardo Almeida,
"""Batman""",1263,Kurt Pellegrino,
"""The Rosedale Reaper""",1264,Rob Kimmons,
"""Bulldog""",1265,Todd Brown,
,1266,Tom Blackledge,
"""The Crowbar""",1267,Chris Tuchscherer,
"""Irokez""",1268,Maciej Jewtuszko,
,1269,Antonio Banuelos,
,1270,Paul Kelly,
"""Relentless""",1271,Paul Taylor,http://www.fightmetric.com/fighter-details/9b74de674c355425
"""Godzilla""",1272,Gabe Ruediger,
"""The Trashing Machine""",1273,Tim Hague,
"""The Joker""",1274,Mike Guymon,
"""Chiquerim""",1275,Willamy Freire,
,1276,Amilcar Alves,
"""The Irish Hand Grenade""",1277,Marcus Davis,
"""The New York Bad Ass""",1278,Phil Baroni,
,1279,Greg Soto,
"""Mandingo""",1280,Antonio McKee,
"""El Dirte""",1281,Joe Doerksen,
"""McLovin""",1282,Dustin Hazelett,
"""Awesomely Awesome""",1283,Pat Audinwood,
"""The Daywalker""",1284,Aaron Wilkinson,
,1285,Tyler Toner,
,1286,Sako Chivitchian,
,1287,Fredson Paixao,
,1288,Gerald Harris,
"""Big Rig""",1289,Maiquel Falcao,
"""The Foster Boy""",1290,Brian Foster,
"""The Heat""",1291,Karo Parisyan,
,1292,Goran Reljic,
,1293,Nick Osipczak,
"""Cacareco""",1294,Alexandre Ferreira,
,1295,Mark Scanlon,
"""The Silverback""",1296,Seth Petruzelli,
"""The Hurricane""",1297,Gilbert Yvel,
"""Lightning""",1298,James Wilks,
"""Spartan""",1299,Vinicius Queiroz,
"""Boots""",1300,Mark Holst,
"""The Hammer""",1301,James McSweeney,
"""The Terra""",1302,Matt Serra,http://www.fightmetric.com/fighter-details/86dfed7cc24a9fa7
"""The Muscle Shark""",1303,Sean Sherk,http://www.fightmetric.com/fighter-details/029880cdbf5ca089
,1304,Steve Lopez,
"""The Dominican Demon""",1305,Julio Paulino,
"""Quick Guns""",1306,John Gunderson,
"""Gorilla""",1307,Tomasz Drwal,
"""The Meat Cleaver""",1308,Forrest Petz,
"""Lights Out""",1309,James Toney,
,1310,John Salter,
"""Shonuff the Master""",1311,Rodney Wallace,
"""The Sandman""",1312,James Irvin,
"""The Hooligan""",1313,Steve Steinbeiss,
"""The Dean of Mean""",1314,Keith Jardine,
"""The Chosyn 1""",1315,Jamie Yager,
"""The Beast""",1316,Josh Bryant,
"""The Sledge""",1317,James Hammortree,
"""The Iceman""",1318,Chuck Liddell,
"""The Crow""",1319,David Loiseau,
"""The Ox""",1320,Jesse Lennox,
"""The Upgrade""",1321,Dan Lauzon,
"""The South Side Strangler""",1322,Joe Brammer,
"""Kid Hercules""",1323,Jesse Forbes,
"""Semtex""",1324,Paul Daley,
"""Kimbo Slice""",1325,Kevin Ferguson,http://www.fightmetric.com/fighter-details/27541033b97c076d
"""The Road Warrior""",1326,Jonathan Goulet,
"""Zenko""",1327,Yoshiyuki Yoshida,
,1328,Renzo Gracie,
"""Bad Brad""",1329,Brad Blackburn,
,1330,Matt Veach,
,1331,Mostapha Al-Turk,
"""Rock""",1332,Nate Quarry,
,1333,Ronys Torres,
"""The Saint""",1334,Rob Emerson,
"""Uno Shoten""",1335,Caol Uno,
,1336,Lucio Linhares,
,1337,Rory Markham,
"""The Headhunter""",1338,Paul Buentello,
,1339,Shannon Gugerty,
,1340,Chase Gormley,
"""The Hammer""",1341,Mark Coleman,
"""Twinkle Toes""",1342,Frank Trigg,
,1343,Justin Buchholz,
,1344,Rolles Gracie,
,1345,Jay Silva,
,1346,Kyle Bradley,
,1347,Wilson Gouveia,
"""Sugar""",1348,Shane Nelson,
"""The Fire""",1349,Kevin Burns,
"""The Assassin""",1350,Houston Alexander,
"""The Darkness""",1351,Marcus Jones,
"""The Boss""",1352,Darrill Schoonover,
"""The Viking""",1353,Justin Wren,
,1354,Jake Rosholt,
,1355,Brock Larson,
"""Dynamite""",1356,Jason Dent,
,1357,Denis Kang,
"""Roli""",1358,Rolando Delgado,
,1359,Antoni Hardonk,
,1360,Razak Al-Hassan,
,1361,Hermes Franca,
"""The Massacre""",1362,Drew McFedries,
"""El Matador""",1363,Roger Huerta,
"""The Professor""",1364,Chris Wilson,
"""The Insane One""",1365,Justin McCully,
"""Maximus""",1366,Marcus Aurelio,
,1367,Dan Cramer,
"""Indio""",1368,Danillo Villefort,
"""Irish""",1369,Jake O'Brien,
,1370,Mike Ciesnolevicz,
,1371,Frank Lester,
,1372,Cameron Dollar,
,1373,Dale Hartt,
,1374,Denis Stojnic,
"""Professor X""",1375,Xavier Foupa-Pokam,
,1376,Andre Gusmao,
,1377,Brandon Wolff,
"""Diamond""",1378,David Kaplan,
,1379,David Bielkheden,
"""Piranah""",1380,Ryo Chonan,
"""The Fury""",1381,Carmelo Marrero,
,1382,Junie Browning,
"""Suave""",1383,Matt Horwich,
,1384,Jesse Sanders,
,1385,Nissen Osterneck,
"""The Doctor""",1386,Joe Vedepo,
,1387,Tim McKenzie,
"""Drago""",1388,Pete Sell,
,1389,Ryan Madigan,
"""Dooms""",1390,Jason Day,
,1391,Michael Patt,
,1392,Brian Cobb,
,1393,Per Eklund,
"""Goliath""",1394,Neil Grove,
"""Rude Boy""",1395,Troy Mandaloniz,
,1396,Luigi Fioravanti,
"""No Love""",1397,Rich Clementi,
,1398,Derek Downey,
"""Hollywood""",1399,Steve Bruno,
,1400,Akihiro Gono,
"""The Hungarian Nightmare""",1401,Christian Wellisch,
"""No Regard""",1402,Matt Arroyo,
"""Gumby""",1403,Jeremy Horn,
,1404,Tom Egan,
"""Baixinho""",1405,Alexandre Barros,
"""Samurai""",1406,Antonio Mendes,
,1407,Ivan Serati,
,1408,Nate Mohr,
"""The Boogeyman""",1409,Dean Lister,
"""Juggernaut""",1410,Mike Wessel,
"""Riptide""",1411,Reese Andy,
"""The Viking""",1412,Dan Evensen,
,1413,Shane Primm,
,1414,Jules Bruchez,
"""Buckets of Blood""",1415,John Polakowski,
,1416,Nate Loughran,
,1417,Brodie Farber,
"""The Hater Hurter""",1418,Johnny Rees,
,1419,Corey Hill,
"""The Manic Hispanic""",1420,Eddie Sanchez,
,1421,Josh Hendricks,
,1422,Jorge Gurgel,
,1423,Alvin Robinson,
"""The Tank Engine""",1424,Ryan Thomas,
"""The African Assassin""",1425,Rameau Thierry Sokoudjou,
"""Old School""",1426,Neil Wain,
"""The Joker""",1427,Jess Liaudin,
,1428,David Baron,
,1429,Samy Schiavo,
,1430,Brad Morris,
"""The Punisher""",1431,Jason Lambert,
"""The Texas Crazy Horse""",1432,Heath Herring,http://www.fightmetric.com/fighter-details/7450525c7ba032a0
,1433,Luke Cummo,
,1434,Cale Yarbrough,
,1435,James Giboo,
,1436,Evan Tanner,
,1437,Dante Rivera,
"""The Beastman""",1438,Marvin Eastman,
"""Monster""",1439,Rob Yundt,
,1440,Ivan Salaverry,
"""Kaz""",1441,Kazuhiro Nakamura,
"""War Machine""",1442,Jon Koppenhaver,
,1443,Jason Tan,
"""The Serial Killer""",1444,Travis Lutter,
,1445,Kalib Starnes,
"""Chainsaw""",1446,Charles McCarthy,
,1447,Kuniyoshi Hironaka,
"""Dinyero""",1448,Din Thomas,
,1449,Ryan Roberts,
"""The Grinder""",1450,Jeff Cox,
,1451,Roman Mitichyan,
,1452,Tommy Speer,
"""The Hurricane""",1453,John Halverson,
"""The Maine-iac""",1454,Tim Sylvia,
,1455,David Heath,
,1456,Terry Martin,
,1457,Alberto Crane,
,1458,Joe Veres,
"""Big C""",1459,Colin Robinson,
,1460,James Lee,
,1461,Jordan Radev,
,1462,Tony DeSouza,
,1463,Doug Evans,
"""J-Roc""",1464,Jared Rollins,
"""The Kid""",1465,Billy Miles,
"""The Fireman""",1466,Dan Barrera,
"""The Dirty Samurai""",1467,Richie Hightower,
,1468,John Kolosci,
,1469,Dorian Price,
,1470,Paul Georgieff,
"""Lil' Hulk""",1471,Luke Caudillo,
"""The Black Legion""",1472,Jason Black,
"""The Octopus""",1473,Diego Saraiva,
,1474,Scott Junk,
"""Crocota""",1475,Edilberto de Oliveira,
"""The Crush""",1476,Anthony Torres,
"""Babalu""",1477,Renato Sobral,
,1478,Mike Nickels,
,1479,Jason Gilliam,
"""Little Evil""",1480,Jens Pulver,
,1481,Floyd Sword,
"""The Murderer""",1482,Brandon Melendez,
,1483,Andy Wang,
"""Monstah Lobstah""",1484,Allen Berube,
"""Duke""",1485,Brian Geraghty,
"""Sick Dog""",1486,Hector Ramirez,
"""Outburst""",1487,Rory Singer,
"""Hands of Steel""",1488,Scott Smith,
,1489,Stevie Lynch,
"""The Secret Weapon""",1490,Pete Spratt,
"""The Grinder""",1491,Chad Reiner,
,1492,Sean Salmon,
"""The King of Rock n' Rumble""",1493,Elvis Sinosic,
,1494,Assuerio Silva,
,1495,David Lee,
"""The Matrix""",1496,Victor Valimaki,
"""Hillbilly Heartthrob""",1497,Brad Imes,
"""Bring the Pain""",1498,Josh Haynes,
,1499,Dokonjonosuke Mishima,
"""The Master""",1500,Drew Fickett,
"""Big Dog""",1501,Rex Holman,
"""The Alaskan Assassin""",1502,Sam Hoger,
"""The Exorcist""",1503,Chris Price,
"""The Gladiator""",1504,Ross Pointon,
"""Pe de Pano""",1505,Marcio Cruz,
"""The Inferno""",1506,Jeff Joslin,
"""Mr. International""",1507,Shonie Carter,
"""The Warrior""",1508,Dave Menne,
,1509,Logan Clark,
"""The Sergeant""",1510,Steve Byrnes,
"""The Snowman""",1511,Jeff Monson,
"""The Tank""",1512,Sherman Pendergarst,
"""The War Hammer""",1513,Josh Shockman,
"""Babyface""",1514,Edwin DeWees,
"""Scorpion""",1515,Jeremy Jackson,
,1516,Gideon Ray,
,1517,Justin James,
"""The World's Most Dangerous Man""",1518,Ken Shamrock,
"""Blaze""",1519,Crafton Wallace,
"""Sukata""",1520,Mario Neto,
"""The Assassin""",1521,Danny Abbadi,
"""Maximus""",1522,Rob MacDonald,
"""The Soldier""",1523,Wes Combs,
"""Hardcore""",1524,Cory Walmsley,
,1525,Yuki Sasaki,
"""Live Wire""",1526,Jason Von Flue,
"""The Hurricane""",1527,Kristof Midoux,
"""The Squeeze""",1528,Sammy Morgan,
"""The Sandman""",1529,Dan Christison,
,1530,Joe Jordan,
"""El Peligro""",1531,Gilbert Aldana,
"""The Iron Lion""",1532,Branden Lee Hinkle,
,1533,Kristian Rothaermel,
"""The Executioner""",1534,Justin Levens,
"""King""",1535,Solomon Hutcherson,
,1536,Royce Gracie,
"""Pegaleve""",1537,Fabiano Scherner,
"""The Flying Squirrel""",1538,Rick Davis,
"""The Goat""",1539,Nick Thompson,
"""The Soul Assassin""",1540,David Terrell,
"""The Eraser""",1541,Derrick Noble,
,1542,Ansar Chalangov,
,1543,Trevor Prangley,
"""Lionheart""",1544,Steve Vigneault,
,1545,Tom Murphy,
,1546,Icho Larenas,
"""The Hammer""",1547,Justin Eilers,
,1548,Mike van Arsdale,
,1549,Mike Whitehead,
"""The Assassin""",1550,Alex Karalexis,
"""The Shaman""",1551,Kevin Jordan,
,1552,Jeff Newton,
"""Havoc""",1553,Kit Cope,
"""Meat Truck""",1554,Kerry Schall,
"""The Cannon""",1555,Sean Gannon,
,1556,Keigo Kunihara,
,1557,Ron Faircloth,
"""Trauma""",1558,Tra Telligman,
,1559,Brian Gassaway,
"""The Law""",1560,Matt Lindland,
"""The Butcher""",1561,Bill Mahood,
,1562,Koji Oishi,
"""The Diesel""",1563,Travis Wiuff,
,1564,John Marsh,
,1565,Bobby Southworth,
,1566,Jason Thacker,
,1567,Chris Sanford,
,1568,Lodune Sincaid,
,1569,Alex Schoenauer,
,1570,Josh Rafferty,
"""MAK""",1571,Mike Kyle,
"""Charuto""",1572,Renato Verissimo,
"""The Freak""",1573,Tony Fryklund,
"""Tiger""",1574,Vernon White,
"""The Machine Gun""",1575,Ronald Jhun,
,1576,Kimo Leopoldo,
,1577,Curtis Stout,
,1578,Tiki Ghosn,
"""Cabbage""",1579,Wesley Correira,
"""The Project""",1580,Wes Sims,
,1581,Jonathan Wiezorek,
"""The Nightmare""",1582,Wade Shipp,
"""Neo-Samurai""",1583,Genki Sudo,
"""The Ronin""",1584,Carlos Newton,
"""Lightning""",1585,Lee Murray,
"""Niko""",1586,Falaniko Vitale,
"""Tank""",1587,David Abbott,
"""The Rock""",1588,Pedro Rizzo,
"""Suave""",1589,Ricco Rodriguez,
"""Rock""",1590,Keith Rockel,
,1591,Chris Liguori,
,1592,Nick Agallar,
"""The Giant""",1593,Gan McGee,
,1594,Dave Strasser,
"""The Finishing Machine""",1595,Gerald Strebendt,
"""The Machine""",1596,Ian Freeman,
,1597,Eddie Ruiz,
,1598,Romie Aram,
,1599,Sean Alvarez,
"""Cleat""",1600,Richard Crunkilton,
"""The Wizard""",1601,Mark Weir,
"""Cafe""",1602,Alexandre Dantas,
,1603,Gil Castillo,
,1604,Phillip Miller,
"""Razor""",1605,Benji Radach,
"""The Wolf""",1606,Eugene Jackson,
"""Bulldog""",1607,Leigh Remedios,
"""The Messenger""",1608,James Zikic,
"""The Hammer""",1609,Chris Haseman,
"""The Mad Monkey""",1610,Nick Serra,
,1611,Zach Light,
"""The Red Nosed Pitbull""",1612,Steve Berger,
,1613,Rodrigo Ruas,
,1614,Joao Pierini,
,1615,Murilo Bustamante,
"""TK""",1616,Tsuyoshi Kohsaka,
,1617,Paul Creighton,
,1618,Amar Suloev,
,1619,Andrei Semenov,
"""Mach""",1620,Hayato Sakurai,
"""The Croatian Sensation""",1621,Pat Miletich,
"""El Duro""",1622,Pete Williams,
"""Psycho""",1623,Kelly Dullanty,
,1624,Jutaro Nakao,
"""The Monster""",1625,Kevin Randleman,
"""The Westside Strangler""",1626,Chris Brennan,
"""The Truth""",1627,Bobby Hoffman,
"""The Rock""",1628,Homer Moore,
"""Spider""",1629,Roberto Traven,
,1630,Fabiano Iha,
"""Hightower""",1631,Semmy Schilt,
,1632,Yuki Kondo,
,1633,Paul Rodriguez,
,1634,Joey Gilbert,
,1635,Phil Johns,
"""White Rhino""",1636,Mark Robinson,
,1637,Kenichi Yamamoto,
"""Mr. 200%""",1638,Yoji Anjo,
,1639,Daiju Takase,
"""Fearless""",1640,Lance Gibson,
,1641,Maurice Smith,
,1642,Aaron Brink,
,1643,John Lewis,
,1644,Mark Hughes,
"""The Brazilian Killa""",1645,Alex Stiebling,
,1646,Ben Earwood,
"""The Beast""",1647,Dan Severn,
,1648,Laverne Clark,
,1649,Tedd Williams,
"""The Bohemian""",1650,Tim Lajcik,
,1651,Brad Gumm,
,1652,CJ Fernandes,
"""Native Warrior""",1653,Tyrone Roberts,
,1654,David Dodd,
,1655,Amaury Bitetti,
"""El Toro""",1656,Alex Andrade,
,1657,Marcelo Aguiar,
,1658,Joao Roque,
,1659,Nate Schroeder,
,1660,Adrian Serrano,
,1661,Sanae Kikuta,
"""H20""",1662,Ron Waterman,
,1663,Satoshi Honma,
"""Minowaman""",1664,Ikuhisa Minowa,
,1665,Joe Slick,
,1666,Steve Judson,
,1667,Jermaine Andre,
"""Crazy""",1668,Bob Cook,
"""Little""",1669,David Velasquez,
,1670,Scott Adams,
"""Shamoji""",1671,Katsuhisa Fujii,
,1672,Jason DeLucia,
,1673,Keiichiro Yamamiya,
,1674,Masutatsu Yano,
,1675,Frank Shamrock,
,1676,Jason Godsey,
,1677,Brad Kohler,
,1678,Paul Jones,
,1679,Valeri Ignatov,
,1680,Lowell Anderson,
,1681,Alfonso Alcarez,
"""King of the Streets""",1682,Marco Ruas,
,1683,Andre Pederneiras,
,1684,Flavio Luiz Moura,
,1685,Royce Alger,
"""The Chief""",1686,Andre Roberts,
"""The Ironman""",1687,Travis Fulton,
"""El Guapo""",1688,Bas Rutten,
,1689,Tony Petarra,
,1690,Marcelo Mello,
,1691,David Roberts,
,1692,Chris Condo,
,1693,Guy Mezger,
"""Big Daddy""",1694,Gary Goodridge,
,1695,Sione Latu,
,1696,Joey Roberts,
"""Macaco""",1697,Jorge Patino,
,1698,Jerry Bohlander,
"""The Eastside Assassin""",1699,Mikey Burnett,
,1700,Townsend Saunders,
,1701,Darrel Gholar,
,1702,Frank Caracci,
"""The Machine""",1703,John Lober,
"""Pitbull""",1704,Ebenezer Fontes Braga,
,1705,Tulio Palhares,
,1706,Adriano Santos,
,1707,Cesar Marscucci,
,1708,Paulo Santos,
,1709,Hugo Duarte,
,1710,Joe Pardo,
,1711,Bob Gilstrap,
,1712,Allan Goes,
"""Dirty""",1713,Harry Moskowitz,
,1714,Noe Hernandez,
"""Houdini""",1715,Igor Zinoviev,
,1716,Kevin Jackson,
,1717,Eugenio Tadeu,
,1718,Courtney Turner,
,1719,Josh Stuart,http://www.fightmetric.com/fighter-details/601cf40c09090853
"""The Gracie Hunter""",1720,Kazushi Sakuraba,
"""Conan""",1721,Marcus Silveira,
"""The Ghetto Man""",1722,Joe Charles,
"""The Smashing Machine""",1723,Mark Kerr,
,1724,Dwayne Cason,
"""Dangerous""",1725,Dave Beneteau,
,1726,Carlos Barreto,
"""Ranger""",1727,Greg Stott,
,1728,Houston Dorr,
,1729,Alex Hunter,
,1730,Dan Bobish,
,1731,Brian Johnston,
,1732,Moti Horenstein,
,1733,Todd Butler,
,1734,Joe Moreira,
,1735,Yuri Vaulin,
,1736,Sam Fulton,
,1737,Donnie Chappell,
,1738,Steven Graham,
,1739,Tony Halme,
,1740,Dmitri Stepanov,
"""Yamato Damashii""",1741,Enson Inoue,
,1742,Christophe Leninger,
,1743,Jack Nilson,
,1744,Saeed Hosseini,
,1745,Wes Albritton,
"""The Pitbull""",1746,Scott Ferrozzo,
,1747,Nick Sanzo,
,1748,Jim Mullen,
"""Kazuo""",1749,Yoshiki Takahashi,
,1750,Wallid Ismail,
,1751,Rainy Martinez,
,1752,Justin Martin,
,1753,Eric Martin,
,1754,Jackie Lee,
"""The Predator""",1755,Don Frye,
"""The Sandman""",1756,Steve Nelmark,
,1757,Mark Hall,
"""The Polar Bear""",1758,Paul Varelans,
,1759,Cal Worsham,
,1760,Tai Bowden,
"""The Grasshopper""",1761,Marcus Bossett,
,1762,Felix Lee Mitchell,
,1763,Fabio Gurgel,
"""The Experience""",1764,Sam Adkins,
,1765,Reza Nasri,
,1766,Julian Sanchez,
,1767,Dave Berry,
,1768,John Campetella,
,1769,Scott Fiedler,
,1770,Geza Kalman,
,1771,Dieusel Berto,
,1772,Koji Kitao,
,1773,Mark Schultz,
,1774,Rafael Carino,
,1775,Matt Andersen,
"""Nasty""",1776,Zane Frazier,
"""The Bone Crusher""",1777,Paul Herrera,
,1778,Thomas Ramirez,
,1779,Keith Mielke,
"""The Russian Bear""",1780,Oleg Taktarov,
"""The Giant Killer""",1781,Keith Hackney,
,1782,Steve Jennum,
,1783,Trent Jenkins,
,1784,Scott Bessac,
"""Grizzly""",1785,Remco Pardoel,
,1786,Larry Cureton,
,1787,Ryan Parker,
,1788,Harold Howard,
,1789,Gerry Harris,
,1790,David Hood,
,1791,Onassis Parungao,
,1792,Francesco Maturi,
,1793,Joel Sutton,
"""Mad Dog""",1794,Anthony Macias,
,1795,Patrick Smith,
,1796,Rudyard Moncayo,
,1797,John Matua,
,1798,He-Man Gipson,
,1799,Jack McGlaughlin,
"""El Tiburon""",1800,Todd Medina,
,1801,Ernie Verdicia,
,1802,Jon Hess,
"""The Hammer""",1803,Andy Anderson,
,1804,John Dowdy,
,1805,Asbel Cancio,
"""The Punisher""",1806,Melton Bowen,
,1807,Joe Son,
"""The Black Dragon""",1808,Ron van Clief,
,1809,Jason Fairn,
,1810,Eldo Xavier Dias,
,1811,Kevin Rosier,
,1812,Roland Payne,
,1813,Emmanuel Yarborough,
,1814,Johnny Rhodes,
"""The Gladiator""",1815,Orlando Wiet,
,1816,Fred Ettish,
,1817,Scott Morris,
,1818,Minoki Ichihara,
,1819,Scott Baker,
,1820,Alberta Cerra Leon,
,1821,Robert Lucarelli,
,1822,Frank Hamaker,
,1823,Thaddeus Luster,
,1824,David Levicki,
,1825,Ray Wizard,
,1826,Sean Daugherty,
,1827,Gerard Gordeau,
,1828,Art Jimmerson,
,1829,Teila Tuli,
